timestamp,dataset,trial,notes,num_exams,num_periods,num_rooms,num_students,conflict_density,num_period_constraints,num_room_constraints,algorithm,runtime,iterations,memory_peak_mb,solver_status,feasible,hard_violations,soft_penalty,conflicts,room_occupancy,period_utilisation,period_related,room_related,two_in_a_row,two_in_a_day,period_spread,non_mixed_durations,front_load,period_penalty,room_penalty,cfg_tabu_iters,cfg_tabu_tenure,cfg_hho_pop,cfg_hho_iters,cfg_sa_iters,cfg_kempe_iters,cfg_alns_iters,cfg_gd_iters,cfg_seed
2026-04-05T09:15:12.634472,exam_comp_set2,5,,870,40,49,12484,0.0117,12,2,HHO,8.96148,150,0,,True,0,4123,0,0,0,0,0,45,315,53,1250,720,200,1540,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:15:12.634557,exam_comp_set2,5,,870,40,49,12484,0.0117,12,2,Kempe Chain,3.140571,2000,0,,True,0,33205,0,0,0,0,0,18600,5465,1915,1425,710,3550,1540,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:15:12.634637,exam_comp_set2,5,,870,40,49,12484,0.0117,12,2,Simulated Annealing,1.105428,3000,0,,True,0,5032,0,0,0,0,0,225,230,152,2200,735,1200,290,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:15:12.634685,exam_comp_set2,5,,870,40,49,12484,0.0117,12,2,ALNS,5.002229,1000,0,,True,0,4060,0,0,0,0,0,0,725,105,2575,555,100,0,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:15:12.634727,exam_comp_set2,5,,870,40,49,12484,0.0117,12,2,Great Deluge,1.248411,3000,0,,True,0,96950,0,0,0,0,0,65430,15185,6380,3375,360,5000,1220,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:15:34.720794,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,Greedy,0.039255,0,0,,True,0,191523,0,0,0,0,0,138750,28250,12913,3850,120,6100,1540,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721048,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,Tabu Search,1.173907,600,0,,True,0,45886,0,0,0,0,0,21105,10525,3481,3625,480,5200,1470,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721152,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,HHO,9.271134,150,0,,True,0,3854,0,0,0,0,0,45,205,29,1125,710,200,1540,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721245,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,Kempe Chain,3.533344,2000,0,,True,0,30830,0,0,0,0,0,15555,6390,2030,1350,715,3250,1540,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721323,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,Simulated Annealing,1.425111,3000,0,,True,0,35101,0,0,0,0,0,18420,5700,2396,2300,675,4300,1310,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721409,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,ALNS,5.32299,1000,0,,True,0,4199,0,0,0,0,0,0,810,69,2650,550,100,20,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:34.721491,exam_comp_set2,6,,870,40,49,12484,0.0117,12,2,Great Deluge,1.177508,3000,0,,True,0,182351,0,0,0,0,0,131040,27530,12311,3875,135,5950,1510,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:15:59.454236,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,Greedy,0.037846,0,0,,True,0,191523,0,0,0,0,0,138750,28250,12913,3850,120,6100,1540,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.454598,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,Tabu Search,1.054422,569,0,,True,0,67037,0,0,0,0,0,36870,13885,4972,3725,405,5700,1480,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.454740,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,HHO,9.100678,150,0,,True,0,4231,0,0,0,0,0,90,150,51,1500,700,200,1540,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.454844,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,Kempe Chain,3.652353,2000,0,,True,0,39748,0,0,0,0,0,22710,7930,2338,1200,730,3300,1540,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.454961,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,Simulated Annealing,1.500378,3000,0,,True,0,74337,0,0,0,0,0,52320,7860,4777,2875,615,4600,1290,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.455033,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,ALNS,6.510418,1000,0,,True,0,3992,0,0,0,0,0,0,795,2,2475,570,100,50,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:15:59.455089,exam_comp_set2,7,,870,40,49,12484,0.0117,12,2,Great Deluge,2.73163,3000,0,,True,0,132275,0,0,0,0,0,94245,18175,9260,3500,265,5450,1380,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:16:22.073857,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,Greedy,0.047762,0,0,,True,0,191523,0,0,0,0,0,138750,28250,12913,3850,120,6100,1540,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074089,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,Tabu Search,1.30848,598,0,,True,0,46707,0,0,0,0,0,21900,10455,3427,3650,455,5350,1470,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074187,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,HHO,9.826716,150,0,,True,0,4008,0,0,0,0,0,60,120,38,1275,725,250,1540,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074239,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,Kempe Chain,2.950435,2000,0,,True,0,33548,0,0,0,0,0,19290,5285,2018,1225,690,3500,1540,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074282,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,Simulated Annealing,1.12076,3000,0,,True,0,138761,0,0,0,0,0,97305,20975,9471,3675,255,5600,1480,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074321,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,ALNS,5.760212,1000,0,,True,0,4391,0,0,0,0,0,0,1180,21,2525,565,100,0,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:22.074362,exam_comp_set2,8,,870,40,49,12484,0.0117,12,2,Great Deluge,1.427872,3000,0,,True,0,13343,0,0,0,0,0,3585,1940,898,2850,730,2600,740,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:16:43.512638,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,Greedy,0.04198,0,0,,True,0,191523,0,0,0,0,0,138750,28250,12913,3850,120,6100,1540,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.512890,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,Tabu Search,1.874043,776,0,,True,0,12284,0,0,0,0,0,2160,1480,899,3425,680,2650,990,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.513011,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,HHO,8.442849,150,0,,True,0,3947,0,0,0,0,0,30,200,72,1175,730,200,1540,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.513099,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,Kempe Chain,2.937261,2000,0,,True,0,33586,0,0,0,0,0,18930,6460,1991,1075,740,2850,1540,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.513201,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,Simulated Annealing,1.323706,3000,0,,True,0,68217,0,0,0,0,0,44250,10170,4662,2750,565,4500,1320,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.513278,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,ALNS,5.437439,1000,0,,True,0,4940,0,0,0,0,0,0,1465,0,2850,525,100,0,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:16:43.513353,exam_comp_set2,9,,870,40,49,12484,0.0117,12,2,Great Deluge,1.225373,3000,0,,True,0,123271,0,0,0,0,0,84690,19605,8601,3350,325,5400,1300,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:19:28.231724,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,Greedy,0.728952,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.231999,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,Tabu Search,21.359126,708,0,,False,5,50457,0,0,0,0,5,19560,7930,17297,2120,970,650,1930,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.232097,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,HHO,32.255793,150,0,,True,0,31274,0,0,0,0,0,10485,4780,10509,860,960,440,3240,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.232179,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,Kempe Chain,23.179927,2000,0,,False,1,118652,0,0,0,0,1,63450,26140,23012,1240,820,750,3240,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.232259,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,Simulated Annealing,21.063945,3000,0,,False,4,154044,0,0,0,0,4,86760,31070,30174,2340,660,620,2420,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.232346,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,ALNS,26.570762,1000,0,,False,6,277912,0,0,0,0,6,169080,49240,53202,2280,200,720,3190,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:19:28.232422,exam_comp_set3,0,,934,36,48,16365,0.0262,170,15,Great Deluge,20.960007,3000,0,,False,7,150017,0,0,0,0,7,92715,22090,29212,2380,660,620,2340,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:22:08.925302,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,Greedy,0.700781,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925553,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,Tabu Search,21.090732,633,0,,False,6,71307,0,0,0,0,6,29685,13280,22022,2200,850,680,2590,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925633,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,HHO,31.631373,150,0,,True,0,32465,0,0,0,0,0,11655,4610,10360,1160,1010,430,3240,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925708,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,Kempe Chain,22.788489,2000,0,,False,1,82426,0,1,0,0,0,38100,18440,20046,1080,820,700,3240,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925796,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,Simulated Annealing,20.512069,3000,0,,False,7,139598,0,0,0,2,5,84345,20980,28033,2240,650,610,2740,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925871,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,ALNS,25.472799,1000,0,,False,6,277801,0,0,0,0,6,168795,49350,53186,2360,200,720,3190,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:22:08.925943,exam_comp_set3,1,,934,36,48,16365,0.0262,170,15,Great Deluge,20.371375,3000,0,,False,6,276629,0,0,0,0,6,167865,49390,52994,2300,200,730,3150,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:25:04.357575,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,Greedy,0.701887,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.357833,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,Tabu Search,22.815843,833,0,,False,2,37827,0,0,0,0,2,13485,5970,12982,2240,1130,750,1270,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.357937,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,HHO,33.378487,150,0,,True,0,30943,0,0,0,0,0,9690,4960,10423,1180,990,460,3240,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.358024,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,Kempe Chain,25.179834,2000,0,,False,1,92745,0,0,0,0,1,47190,18860,20845,1160,850,600,3240,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.358082,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,Simulated Annealing,23.582555,3000,0,,False,8,33439,0,0,0,0,8,12315,5180,11004,2780,1090,490,580,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.358127,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,ALNS,29.435394,1000,0,,False,6,275159,0,0,0,0,6,166815,49200,52674,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:25:04.358169,exam_comp_set3,2,,934,36,48,16365,0.0262,170,15,Great Deluge,21.950087,3000,0,,False,6,263803,0,0,0,0,6,159435,47160,50698,2300,260,710,3240,1000,20,30,150,3000,2000,1000,3000,2042
2026-04-05T09:27:53.673521,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,Greedy,0.745099,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.673880,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,Tabu Search,22.366807,745,0,,False,4,43670,0,0,0,0,4,16905,6800,14425,2260,1000,670,1610,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.673972,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,HHO,32.65345,150,0,,True,0,32432,0,0,0,0,0,12225,4030,10307,1220,980,430,3240,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.674034,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,Kempe Chain,23.791213,2000,0,,False,4,87991,0,0,0,0,4,46215,14990,20726,1340,800,680,3240,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.674127,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,Simulated Annealing,22.184412,3000,0,,False,5,65958,0,0,0,0,5,29505,14910,16123,2600,990,530,1300,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.674185,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,ALNS,27.031547,1000,0,,False,6,277944,0,0,0,0,6,168810,49350,53354,2320,200,720,3190,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:27:53.674256,exam_comp_set3,3,,934,36,48,16365,0.0262,170,15,Great Deluge,21.345468,3000,0,,False,6,277718,0,0,0,0,6,168840,49190,53218,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,3042
2026-04-05T09:31:00.808388,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,Greedy,0.741777,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.808732,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,Tabu Search,24.946836,709,0,,False,5,47953,0,0,0,0,5,18555,6740,16758,2120,980,640,2160,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.808839,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,HHO,37.927115,150,0,,True,0,32108,0,0,0,0,0,10680,5530,10078,1040,1060,480,3240,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.808925,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,Kempe Chain,26.750395,2000,0,,False,1,105349,0,0,1,0,0,59220,18410,21799,1180,850,650,3240,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.809011,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,Simulated Annealing,23.051567,3000,0,,False,5,124564,0,0,0,0,5,74790,18280,25484,2560,730,660,2060,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.809073,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,ALNS,30.19693,1000,0,,False,6,277712,0,0,0,0,6,168810,49200,53172,2360,200,730,3240,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:31:00.809120,exam_comp_set3,4,,934,36,48,16365,0.0262,170,15,Great Deluge,23.82132,3000,0,,False,6,271707,0,0,0,0,6,165420,47650,52237,2380,210,720,3090,1000,20,30,150,3000,2000,1000,3000,4042
2026-04-05T09:34:12.835794,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,Greedy,0.790891,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836092,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,Tabu Search,24.990606,681,0,,False,4,54736,0,0,0,0,4,20595,10550,17801,2100,890,720,2080,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836214,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,HHO,37.168611,150,0,,True,0,32485,0,0,0,0,0,11340,4840,10395,1140,1040,490,3240,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836287,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,Kempe Chain,27.225297,2000,0,,False,2,103626,0,0,0,0,2,52020,22460,23296,1220,740,650,3240,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836398,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,Simulated Annealing,24.686259,3000,0,,False,6,42218,0,0,0,0,6,18195,5350,13613,2700,890,460,1010,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836469,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,ALNS,30.809085,1000,0,,False,6,278223,0,0,0,0,6,169095,49390,53218,2340,200,740,3240,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:34:12.836523,exam_comp_set3,5,,934,36,48,16365,0.0262,170,15,Great Deluge,24.566424,3000,0,,False,6,223456,0,0,0,0,6,140130,33690,43336,2320,330,660,2990,1000,20,30,150,3000,2000,1000,3000,5042
2026-04-05T09:37:21.629986,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,Greedy,0.829289,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630253,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,Tabu Search,25.200408,729,0,,False,4,45926,0,0,0,0,4,17355,7550,15171,2320,1050,690,1790,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630352,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,HHO,38.315428,150,0,,True,0,31741,0,0,0,0,0,10440,5210,10371,1020,920,540,3240,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630405,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,Kempe Chain,27.643438,2000,0,,False,4,97920,0,1,0,0,3,54435,16090,21295,1240,840,780,3240,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630451,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,Simulated Annealing,24.272897,3000,0,,False,5,86737,0,0,0,0,5,44925,14950,21122,2400,830,640,1870,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630657,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,ALNS,28.180319,1000,0,,False,6,277756,0,0,0,0,6,168795,49190,53351,2240,200,740,3240,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:37:21.630773,exam_comp_set3,6,,934,36,48,16365,0.0262,170,15,Great Deluge,21.917458,3000,0,,False,6,278297,0,0,0,0,6,169110,49370,53347,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,6042
2026-04-05T09:40:21.269885,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,Greedy,0.743188,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270134,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,Tabu Search,24.587139,847,0,,False,4,36483,0,0,0,0,4,12390,7320,11333,2500,1080,690,1170,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270215,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,HHO,34.199901,150,0,,True,0,32683,0,0,0,0,0,11730,4980,10333,980,1010,410,3240,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270265,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,Kempe Chain,24.89999,2000,0,,False,2,104206,0,0,0,0,2,58380,18660,21266,1180,830,650,3240,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270324,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,Simulated Annealing,23.772886,3000,0,,False,6,145578,0,0,0,0,6,82125,28130,29063,2600,760,610,2290,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270372,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,ALNS,30.026833,1000,0,,False,6,277960,0,0,0,0,6,168825,49350,53355,2320,200,720,3190,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:40:21.270441,exam_comp_set3,7,,934,36,48,16365,0.0262,170,15,Great Deluge,22.144809,3000,0,,False,6,276461,0,0,0,0,6,167475,49390,53106,2320,200,730,3240,1000,20,30,150,3000,2000,1000,3000,7042
2026-04-05T09:43:13.339674,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,Greedy,0.774213,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.340688,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,Tabu Search,22.426571,717,0,,False,4,48386,0,0,0,0,4,18240,8440,15866,2240,980,730,1890,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.340956,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,HHO,33.718189,150,0,,True,0,30320,0,0,0,0,0,10725,4660,9175,1040,1020,460,3240,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.341098,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,Kempe Chain,24.28061,2000,0,,False,1,80834,0,0,0,0,1,36615,18070,20189,1180,820,720,3240,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.341192,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,Simulated Annealing,22.07344,3000,0,,False,7,53204,0,0,0,0,7,22170,10820,15334,2140,940,490,1310,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.341286,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,ALNS,27.347447,1000,0,,False,6,277815,0,0,0,0,6,168825,49200,53340,2280,200,730,3240,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:43:13.341366,exam_comp_set3,8,,934,36,48,16365,0.0262,170,15,Great Deluge,21.855528,3000,0,,False,6,254211,0,0,0,0,6,154485,43010,50326,2280,240,720,3150,1000,20,30,150,3000,2000,1000,3000,8042
2026-04-05T09:46:20.288419,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,Greedy,0.748439,0,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.288728,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,Tabu Search,24.00153,720,0,,False,2,48225,0,0,0,0,2,19245,6340,16670,2140,1060,660,2110,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.288828,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,HHO,36.386007,150,0,,True,0,30536,0,0,0,0,0,9330,4860,10526,1140,950,490,3240,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.288889,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,Kempe Chain,26.065403,2000,0,,False,2,93527,0,1,0,0,1,53265,14130,20032,1280,880,700,3240,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.289065,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,Simulated Annealing,24.156909,3000,0,,False,5,226186,0,0,0,0,5,138075,37210,44521,2260,370,700,3050,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.289167,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,ALNS,30.721554,1000,0,,False,6,278128,0,0,0,0,6,169065,49230,53363,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:20.289476,exam_comp_set3,9,,934,36,48,16365,0.0262,170,15,Great Deluge,25.29342,3000,0,,False,6,278356,0,0,0,0,6,169110,49390,53386,2300,200,730,3240,1000,20,30,150,3000,2000,1000,3000,9042
2026-04-05T09:46:31.920110,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,Greedy,0.008663,0,0,,True,0,56115,0,0,0,0,0,36459,7045,8736,0,125,3750,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920414,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,Tabu Search,3.258479,1000,0,,True,0,44747,0,0,0,0,0,29529,5080,7103,0,135,2900,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920551,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,HHO,4.653452,150,0,,True,0,46641,0,0,0,0,0,31554,4915,7282,0,140,2750,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920649,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,Kempe Chain,1.489306,2000,0,,True,0,27395,0,0,0,0,0,12546,4765,6364,0,120,3600,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920738,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,Simulated Annealing,0.212538,3000,0,,True,0,53800,0,0,0,0,0,34695,7035,8390,0,130,3550,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920826,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,ALNS,1.219861,1000,0,,True,0,49027,0,0,0,0,0,31320,6785,7782,0,140,3000,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:31.920913,exam_comp_set4,0,,273,21,1,4421,0.15,40,0,Great Deluge,0.625148,3000,0,,True,0,49651,0,0,0,0,0,31698,6185,7733,0,135,3900,0,1000,20,30,150,3000,2000,1000,3000,42
2026-04-05T09:46:43.070231,exam_comp_set4,1,,273,21,1,4421,0.15,40,0,Greedy,0.008533,0,0,,True,0,56115,0,0,0,0,0,36459,7045,8736,0,125,3750,0,1000,20,30,150,3000,2000,1000,3000,1042
2026-04-05T09:46:43.070565,exam_comp_set4,1,,273,21,1,4421,0.15,40,0,Tabu Search,2.967011,947,0,,True,0,44858,0,0,0,0,0,29574,5325,7124,0,135,2700,0,1000,20,30,150,3000,2000,1000,3000,1042
